CHIAVE,ID_NOTA,ELEMENTO_IT,ATTIVITA_IT,COMBO_DIRETTA_IT,COMBO_PARLATA_IT,ATECO2025,IT_INDEX_CLEAN
5665.0,,abbigliamento di seconda mano,commercio dettaglio,"abbigliamento di seconda mano, commercio dettaglio",commercio al dettaglio di abbigliamento di seconda mano,47.79.31,"abbigliamento di seconda mano, commercio dettaglio"
5666.0,,articoli di abbigliamento di seconda mano,commercio dettaglio,"articoli di abbigliamento di seconda mano, commercio dettaglio",commercio al dettaglio di articoli di abbigliamento di seconda mano,47.79.31,"articoli di abbigliamento di seconda mano, commercio dettaglio"
5667.0,,articoli di argenteria di seconda mano,commercio dettaglio,"articoli di argenteria di seconda mano, commercio dettaglio",commercio al dettaglio di articoli di argenteria di seconda mano,47.79.32,"articoli di argenteria di seconda mano, commercio dettaglio"
5668.0,,articoli di gioielleria di seconda mano,commercio dettaglio,"articoli di gioielleria di seconda mano, commercio dettaglio",commercio al dettaglio di articoli di gioielleria di seconda mano,47.79.32,"articoli di gioielleria di seconda mano, commercio dettaglio"
5669.0,,altri articoli di seconda mano,commercio dettaglio,"altri articoli di seconda mano, commercio dettaglio",commercio al dettaglio di altri articoli di seconda mano,47.79.39,"altri articoli di seconda mano, commercio dettaglio"
5670.0,,apparecchi per uso domestico di seconda mano,commercio dettaglio,"apparecchi per uso domestico di seconda mano, commercio dettaglio",commercio al dettaglio di apparecchi per uso domestico di seconda mano,47.79.39,"apparecchi per uso domestico di seconda mano, commercio dettaglio"
5671.0,,automobili,commercio dettaglio,"automobili, commercio dettaglio",commercio al dettaglio di automobili,47.81.10,"automobili, commercio dettaglio"
5672.0,,autoveicoli leggeri,commercio dettaglio,"autoveicoli leggeri, commercio dettaglio",commercio al dettaglio di autoveicoli leggeri,47.81.10,"autoveicoli leggeri, commercio dettaglio"
5674.0,,altri autoveicoli,commercio dettaglio,"altri autoveicoli, commercio dettaglio",commercio al dettaglio di altri autoveicoli,47.81.20,"altri autoveicoli, commercio dettaglio"
5675.0,,altri autoveicoli nuovi,commercio dettaglio,"altri autoveicoli nuovi, commercio dettaglio",commercio al dettaglio di altri autoveicoli nuovi,47.81.20,"altri autoveicoli nuovi, commercio dettaglio"
5676.0,,autoveicoli elettrici,commercio dettaglio,"autoveicoli elettrici, commercio dettaglio",commercio al dettaglio di autoveicoli elettrici,47.81.20,"autoveicoli elettrici, commercio dettaglio"
5677.0,,autoveicoli fuoristrada,commercio dettaglio,"autoveicoli fuoristrada, commercio dettaglio",commercio al dettaglio di autoveicoli fuoristrada,47.81.20,"autoveicoli fuoristrada, commercio dettaglio"
5678.0,,rimorchi per autoveicoli,commercio dettaglio,"rimorchi per autoveicoli, commercio dettaglio",commercio al dettaglio di rimorchi per autoveicoli,47.81.20,"rimorchi per autoveicoli, commercio dettaglio"
5679.0,,accessori di autoveicoli,commercio dettaglio,"accessori di autoveicoli, commercio dettaglio",commercio al dettaglio di accessori di autoveicoli,47.82.00,"accessori di autoveicoli, commercio dettaglio"
5681.0,,ciclomotori,commercio dettaglio,"ciclomotori, commercio dettaglio",commercio al dettaglio di ciclomotori,47.83.10,"ciclomotori, commercio dettaglio"
5682.0,,motocicli,commercio dettaglio,"motocicli, commercio dettaglio",commercio al dettaglio di motocicli,47.83.10,"motocicli, commercio dettaglio"
5683.0,,motocicli nuovi,commercio dettaglio,"motocicli nuovi, commercio dettaglio",commercio al dettaglio di motocicli nuovi,47.83.10,"motocicli nuovi, commercio dettaglio"
5684.0,,accessori di motocicli,commercio dettaglio,"accessori di motocicli, commercio dettaglio",commercio al dettaglio di accessori di motocicli,47.83.20,"accessori di motocicli, commercio dettaglio"
5685.0,,caschi,commercio dettaglio,"caschi, commercio dettaglio",commercio al dettaglio di caschi,47.83.20,"caschi, commercio dettaglio"
5686.0,,equipaggiamento per motociclisti,commercio dettaglio,"equipaggiamento per motociclisti, commercio dettaglio",commercio al dettaglio di equipaggiamento per motociclisti,47.83.20,"equipaggiamento per motociclisti, commercio dettaglio"
5687.0,,spazi,affitto,"spazi, affitto",affitto di spazi,47.91.10,"spazi, affitto"
5702.0,,passeggeri,trasporto ferroviario,"passeggeri, trasporto ferroviario",trasporto ferroviario di passeggeri,49.11.00,"passeggeri, trasporto ferroviario"
5703.0,,passeggeri,altri trasporti ferroviari,"passeggeri, altri trasporti ferroviari",altri trasporti ferroviari di passeggeri,49.12.00,"passeggeri, altri trasporti ferroviari"
5705.0,,passeggeri mediante funicolari,trasporto,"passeggeri mediante funicolari, trasporto",trasporto di passeggeri mediante funicolari,49.12.00,"passeggeri mediante funicolari, trasporto"
5706.0,,passeggeri mediante metropolitane,trasporto,"passeggeri mediante metropolitane, trasporto",trasporto di passeggeri mediante metropolitane,49.12.00,"passeggeri mediante metropolitane, trasporto"
5707.0,,trazione ferroviaria,servizi,"trazione ferroviaria, servizi",servizi di trazione ferroviaria,49.20.00,"trazione ferroviaria, servizi"
5708.0,,merci mediante funicolari,trasporto,"merci mediante funicolari, trasporto",trasporto di merci mediante funicolari,49.20.00,"merci mediante funicolari, trasporto"
5709.0,,merci,trasporto ferroviario,"merci, trasporto ferroviario",trasporto ferroviario di merci,49.20.00,"merci, trasporto ferroviario"
5714.0,,scuolabus,gestione,"scuolabus, gestione",gestione di scuolabus,49.31.02,"scuolabus, gestione"
5720.0,,mototaxi,trasporto,"mototaxi, trasporto",trasporto su mototaxi,49.33.10,"mototaxi, trasporto"
5721.0,,taxi,trasporto,"taxi, trasporto",trasporto su taxi,49.33.10,"taxi, trasporto"
5724.0,,risalita skilift,impianti,"risalita skilift, impianti",impianti di risalita skilift,49.34.00,"risalita skilift, impianti"
5725.0,,sciovie,impianti,"sciovie, impianti",impianti di sciovie,49.34.00,"sciovie, impianti"
5726.0,,seggiovie,impianti,"seggiovie, impianti",impianti di seggiovie,49.34.00,"seggiovie, impianti"
5727.0,,telecabine,impianti,"telecabine, impianti",impianti di telecabine,49.34.00,"telecabine, impianti"
5728.0,,merci mediante teleferiche,trasporto,"merci mediante teleferiche, trasporto",trasporto di merci mediante teleferiche,49.34.00,"merci mediante teleferiche, trasporto"
5729.0,,passeggeri mediante ascensori,trasporto,"passeggeri mediante ascensori, trasporto",trasporto di passeggeri mediante ascensori,49.34.00,"passeggeri mediante ascensori, trasporto"
5730.0,,passeggeri mediante funivie,trasporto,"passeggeri mediante funivie, trasporto",trasporto di passeggeri mediante funivie,49.34.00,"passeggeri mediante funivie, trasporto"
5733.0,,mobili,consegna,"mobili, consegna",consegna di mobili,49.41.00,"mobili, consegna"
5736.0,,latte nelle fattorie,raccolta,"latte nelle fattorie, raccolta",raccolta di latte nelle fattorie,49.41.00,"latte nelle fattorie, raccolta"
5737.0,,autobetoniera,trasporto,"autobetoniera, trasporto",trasporto con autobetoniera,49.41.00,"autobetoniera, trasporto"
5739.0,,merci su strada,trasporto,"merci su strada, trasporto",trasporto di merci su strada,49.41.00,"merci su strada, trasporto"
5740.0,,prodotti sfusi,trasporto,"prodotti sfusi, trasporto",trasporto di prodotti sfusi,49.41.00,"prodotti sfusi, trasporto"
5741.0,,rifiuti,trasporto,"rifiuti, trasporto",trasporto di rifiuti,49.41.00,"rifiuti, trasporto"
5742.0,,autocisterna,trasporto,"autocisterna, trasporto",trasporto in autocisterna,49.41.00,"autocisterna, trasporto"
5745.0,,opere d'arte,trasporto su strada,"opere d'arte, trasporto su strada",trasporto su strada di opere d'arte,49.41.00,"opere arte, trasporto su strada"
5746.0,,trasporti pesanti,tutte,"trasporti pesanti, tutte",tutte di trasporti pesanti,49.41.00,"trasporti pesanti, tutte"
5747.0,,trasporto di autovetture,tutte,"trasporto di autovetture, tutte",tutte di trasporto di autovetture,49.41.00,"trasporto di autovetture, tutte"
5748.0,,trasporto di bestiame,tutte,"trasporto di bestiame, tutte",tutte di trasporto di bestiame,49.41.00,"trasporto di bestiame, tutte"
5749.0,,trasporto di legname,tutte,"trasporto di legname, tutte",tutte di trasporto di legname,49.41.00,"trasporto di legname, tutte"
5750.0,,trasporto refrigerato,tutte,"trasporto refrigerato, tutte",tutte di trasporto refrigerato,49.41.00,"trasporto refrigerato, tutte"
5755.0,,trasloco,servizi,"trasloco, servizi",servizi di trasloco,49.42.00,"trasloco, servizi"
5757.0,,stazioni di pompaggio di gas,gestione,"stazioni di pompaggio di gas, gestione",gestione delle stazioni di pompaggio di gas,49.50.10,"stazioni di pompaggio di gas, gestione"
5758.0,,gasdotti,gestione,"gasdotti, gestione",gestione di gasdotti,49.50.10,"gasdotti, gestione"
5760.0,,petrolio greggio o raffinato,trasporto,"petrolio greggio o raffinato, trasporto",trasporto di petrolio greggio o raffinato,49.50.10,"petrolio greggio o raffinato, trasporto"
5761.0,,prodotti petroliferi grezzi o raffinati,trasporto,"prodotti petroliferi grezzi o raffinati, trasporto",trasporto di prodotti petroliferi grezzi o raffinati,49.50.10,"prodotti petroliferi grezzi o raffinati, trasporto"
5763.0,,stazioni di pompaggio di liquidi,gestione,"stazioni di pompaggio di liquidi, gestione",gestione delle stazioni di pompaggio di liquidi,49.50.20,"stazioni di pompaggio di liquidi, gestione"
5764.0,,oleodotti,gestione,"oleodotti, gestione",gestione di oleodotti,49.50.20,"oleodotti, gestione"
5765.0,,acqua,trasporto,"acqua, trasporto",trasporto di acqua,49.50.20,"acqua, trasporto"
5767.0,,impasti liquidi,trasporto,"impasti liquidi, trasporto",trasporto di impasti liquidi,49.50.20,"impasti liquidi, trasporto"
5768.0,,liquidi,trasporto,"liquidi, trasporto",trasporto di liquidi,49.50.20,"liquidi, trasporto"
5776.0,,chiatte,trasporto,"chiatte, trasporto",trasporto di chiatte,50.20.00,"chiatte, trasporto"
5777.0,,linea,trasporto,"linea, trasporto",trasporto di linea,50.20.00,"linea, trasporto"
5779.0,,piattaforme petrolifere,trasporto,"piattaforme petrolifere, trasporto",trasporto di piattaforme petrolifere,50.20.00,"piattaforme petrolifere, trasporto"
5780.0,,veicoli non accompagnati,trasporto su traghetto,"veicoli non accompagnati, trasporto su traghetto",trasporto su traghetto di veicoli non accompagnati,50.20.00,"veicoli non accompagnati, trasporto su traghetto"
5783.0,,passeggeri lungo fiumi,trasporto,"passeggeri lungo fiumi, trasporto",trasporto di passeggeri lungo fiumi,50.30.00,"passeggeri lungo fiumi, trasporto"
5785.0,,passeggeri,trasporto per vie d'acqua interne,"passeggeri, trasporto per vie d'acqua interne",trasporto per vie d'acqua interne di passeggeri,50.30.00,"passeggeri, trasporto per vie acqua interne"
5788.0,,merci lungo fiumi,trasporto,"merci lungo fiumi, trasporto",trasporto di merci lungo fiumi,50.40.00,"merci lungo fiumi, trasporto"
5789.0,,merci,trasporto per vie d'acqua interne,"merci, trasporto per vie d'acqua interne",trasporto per vie d'acqua interne di merci,50.40.00,"merci, trasporto per vie acqua interne"
5791.0,,mezzi per il trasporto aereo di linea di passeggeri con operatore,noleggio,"mezzi per il trasporto aereo di linea di passeggeri con operatore, noleggio",noleggio di mezzi per il trasporto aereo di linea di passeggeri con operatore,51.10.10,"mezzi per il trasporto aereo di linea di passeggeri con operatore, noleggio"
5794.0,,mezzi per il trasporto aereo non di linea di passeggeri con operatore,noleggio,"mezzi per il trasporto aereo non di linea di passeggeri con operatore, noleggio",noleggio di mezzi per il trasporto aereo non di linea di passeggeri con operatore,51.10.20,"mezzi per il trasporto aereo non di linea di passeggeri con operatore, noleggio"
5798.0,,merci,trasporto aereo,"merci, trasporto aereo",trasporto aereo di merci,51.21.00,"merci, trasporto aereo"
5800.0,,satelliti,lancio,"satelliti, lancio",lancio di satelliti,51.22.00,"satelliti, lancio"
5801.0,,veicoli spaziali,lancio,"veicoli spaziali, lancio",lancio di veicoli spaziali,51.22.00,"veicoli spaziali, lancio"
5802.0,,trasporto spaziale,,"trasporto spaziale, ",trasporto spaziale,51.22.00,"trasporto spaziale, "
5803.0,,merci,trasporto spaziale,"merci, trasporto spaziale",trasporto spaziale di merci,51.22.00,"merci, trasporto spaziale"
5804.0,,passeggeri,trasporto spaziale,"passeggeri, trasporto spaziale",trasporto spaziale di passeggeri,51.22.00,"passeggeri, trasporto spaziale"
5808.0,,depositi doganali,gestione,"depositi doganali, gestione",gestione di depositi doganali,52.10.10,"depositi doganali, gestione"
5809.0,,depositi giudiziari di veicoli,gestione,"depositi giudiziari di veicoli, gestione",gestione di depositi giudiziari di veicoli,52.10.10,"depositi giudiziari di veicoli, gestione"
5811.0,,silos per cereali,gestione,"silos per cereali, gestione",gestione di silos per cereali,52.10.10,"silos per cereali, gestione"
5812.0,,magazzini generali,gestione,"magazzini generali, gestione",gestione di magazzini generali,52.10.10,"magazzini generali, gestione"
5817.0,,infrastrutture ferroviarie,gestione,"infrastrutture ferroviarie, gestione",gestione di infrastrutture ferroviarie,52.21.10,"infrastrutture ferroviarie, gestione"
5819.0,,manovra,attività,"manovra, attività",attività di manovra,52.21.10,"manovra, attività"
5821.0,,smistamento,attività,"smistamento, attività",attività di smistamento,52.21.10,"smistamento, attività"
5822.0,,stazioni ferroviarie,attività,"stazioni ferroviarie, attività",attività di stazioni ferroviarie,52.21.10,"stazioni ferroviarie, attività"
5823.0,,infrastrutture ferroviarie,gestione,"infrastrutture ferroviarie, gestione",gestione di infrastrutture ferroviarie,52.21.10,"infrastrutture ferroviarie, gestione"
5824.0,,gestione di strade,attività,"gestione di strade, attività",attività di gestione di strade,52.21.20,"gestione di strade, attività"
5825.0,,manutenzione invernale,attività,"manutenzione invernale, attività",attività di manutenzione invernale,52.21.20,"manutenzione invernale, attività"
5826.0,,riscossione pedaggi,servizi,"riscossione pedaggi, servizi",servizi di riscossione pedaggi,52.21.20,"riscossione pedaggi, servizi"
5827.0,,stazioni per autobus,gestione,"stazioni per autobus, gestione",gestione di stazioni per autobus,52.21.30,"stazioni per autobus, gestione"
5829.0,,centri di movimentazione merci,gestione,"centri di movimentazione merci, gestione",gestione di centri di movimentazione merci,52.21.40,"centri di movimentazione merci, gestione"
5831.0,,terminal,gestione,"terminal, gestione",gestione di terminal,52.21.40,"terminal, gestione"
5832.0,,autorimesse,gestione,"autorimesse, gestione",gestione di autorimesse,52.21.50,"autorimesse, gestione"
5833.0,,parcheggi,gestione,"parcheggi, gestione",gestione di parcheggi,52.21.50,"parcheggi, gestione"
5835.0,,parcheggi per biciclette,gestione,"parcheggi per biciclette, gestione",gestione di parcheggi per biciclette,52.21.50,"parcheggi per biciclette, gestione"
5837.0,,soccorso stradale,attività,"soccorso stradale, attività",attività di soccorso stradale,52.21.60,"soccorso stradale, attività"
5838.0,,traino,attività,"traino, attività",attività di traino,52.21.60,"traino, attività"
5845.0,,ancoraggio ormeggio,attività,"ancoraggio ormeggio, attività",attività di ancoraggio ormeggio,52.22.09,"ancoraggio ormeggio, attività"
5846.0,,chiuse per vie d'acqua,gestione,"chiuse per vie d'acqua, gestione",gestione di chiuse per vie d'acqua,52.22.09,"chiuse per vie acqua, gestione"
5847.0,,navigazione,attività,"navigazione, attività",attività di navigazione,52.22.09,"navigazione, attività"
5848.0,,pilotaggio,attività,"pilotaggio, attività",attività di pilotaggio,52.22.09,"pilotaggio, attività"
5849.0,,rifiuti portuali,raccolta,"rifiuti portuali, raccolta",raccolta di rifiuti portuali,52.22.09,"rifiuti portuali, raccolta"
5850.0,,recupero in acqua,attività,"recupero in acqua, attività",attività di recupero in acqua,52.22.09,"recupero in acqua, attività"
5852.0,,rimorchio,attività,"rimorchio, attività",attività di rimorchio,52.22.09,"rimorchio, attività"
5853.0,,segnalazione fluviale,attività,"segnalazione fluviale, attività",attività di segnalazione fluviale,52.22.09,"segnalazione fluviale, attività"
5854.0,,segnalazione marittima fari,attività,"segnalazione marittima fari, attività",attività di segnalazione marittima fari,52.22.09,"segnalazione marittima fari, attività"
5855.0,,trasporto su chiatta,attività,"trasporto su chiatta, attività",attività di trasporto su chiatta,52.22.09,"trasporto su chiatta, attività"
5856.0,,traffico merci marittimo,vigilanza,"traffico merci marittimo, vigilanza",vigilanza del traffico merci marittimo,52.22.09,"traffico merci marittimo, vigilanza"
5857.0,,imbarcazioni,rimessaggio invernale,"imbarcazioni, rimessaggio invernale",rimessaggio invernale di imbarcazioni,52.22.09,"imbarcazioni, rimessaggio invernale"
5858.0,,navi,rimessaggio invernale,"navi, rimessaggio invernale",rimessaggio invernale di navi,52.22.09,"navi, rimessaggio invernale"
5862.0,,aerostazioni,attività,"aerostazioni, attività",attività di aerostazioni,52.23.00,"aerostazioni, attività"
5863.0,,controllo degli aeroporti,attività,"controllo degli aeroporti, attività",attività di controllo degli aeroporti,52.23.00,"controllo degli aeroporti, attività"
5865.0,,aeromobili,rimessaggio deposito,"aeromobili, rimessaggio deposito",rimessaggio deposito di aeromobili,52.23.00,"aeromobili, rimessaggio deposito"
5869.0,,vagoni ferroviari merci,carico,"vagoni ferroviari merci, carico",carico di vagoni ferroviari merci,52.24.30,"vagoni ferroviari merci, carico"
5871.0,,vagoni ferroviari merci,scarico,"vagoni ferroviari merci, scarico",scarico di vagoni ferroviari merci,52.24.30,"vagoni ferroviari merci, scarico"
5874.0,,beni di pregio anche di grandi dimensioni,movimentazione,"beni di pregio anche di grandi dimensioni, movimentazione",movimentazione di beni di pregio anche di grandi dimensioni,52.25.01,"beni di pregio anche di grandi dimensioni, movimentazione"
5876.0,,oggetti da collezione,movimentazione,"oggetti da collezione, movimentazione",movimentazione di oggetti da collezione,52.25.01,"oggetti da collezione, movimentazione"
5878.0,,opere d arte,ritiro,"opere d arte, ritiro",ritiro di opere d'arte,52.25.01,"opere d arte, ritiro"
5880.0,,logistica,altri servizi,"logistica, altri servizi",altri servizi di logistica,52.25.09,"logistica, altri servizi"
5881.0,,centri di distribuzione,attività,"centri di distribuzione, attività",attività dei centri di distribuzione,52.25.09,"centri di distribuzione, attività"
5887.0,,agenzie di dogana,attività,"agenzie di dogana, attività",attività di agenzie di dogana,52.26.01,"agenzie di dogana, attività"
5888.0,,spedizione merci,attività,"spedizione merci, attività",attività di spedizione merci,52.26.02,"spedizione merci, attività"
5889.0,,documenti di trasporto,emissione,"documenti di trasporto, emissione",emissione di documenti di trasporto,52.26.02,"documenti di trasporto, emissione"
5890.0,,polizze di carico,emissione,"polizze di carico, emissione",emissione di polizze di carico,52.26.02,"polizze di carico, emissione"
5891.0,,attività di trasporto multimodale,organizzazione,"attività di trasporto multimodale, organizzazione",organizzazione di attività di trasporto multimodale,52.26.02,"attività di trasporto multimodale, organizzazione"
5893.0,,documenti di trasporto,ottenimento,"documenti di trasporto, ottenimento",ottenimento di documenti di trasporto,52.26.02,"documenti di trasporto, ottenimento"
5894.0,,polizze di carico,ottenimento,"polizze di carico, ottenimento",ottenimento di polizze di carico,52.26.02,"polizze di carico, ottenimento"
5907.0,,corrispondenza,raccolta,"corrispondenza, raccolta",raccolta di corrispondenza,53.10.00,"corrispondenza, raccolta"
5920.0,,consegna a domicilio,servizi,"consegna a domicilio, servizi",servizi di consegna a domicilio,53.20.00,"consegna a domicilio, servizi"
5921.0,,generi alimentari,consegna a domicilio,"generi alimentari, consegna a domicilio",consegna a domicilio di generi alimentari,53.20.00,"generi alimentari, consegna a domicilio"
5922.0,,pony express,servizi,"pony express, servizi",servizi di pony express,53.20.00,"pony express, servizi"
5928.0,,,alberghi,", alberghi",alberghi,55.10.00,", alberghi"
5929.0,,alberghi,servizi,"alberghi, servizi",servizi di alberghi,55.10.00,"alberghi, servizi"
5932.0,,condhotel,servizi,"condhotel, servizi",servizi di condhotel,55.10.00,"condhotel, servizi"
5933.0,,hotel resort,servizi,"hotel resort, servizi",servizi di hotel resort,55.10.00,"hotel resort, servizi"
5935.0,,motel,servizi,"motel, servizi",servizi di motel,55.10.00,"motel, servizi"
5937.0,,residenze turistico alberghiere,servizi,"residenze turistico alberghiere, servizi",servizi di residenze turistico alberghiere,55.10.00,"residenze turistico alberghiere, servizi"
5938.0,,villaggi albergo,servizi,"villaggi albergo, servizi",servizi di villaggi albergo,55.10.00,"villaggi albergo, servizi"
5939.0,,,ostelli,", ostelli",ostelli,55.20.10,", ostelli"
5940.0,,alloggio in ostelli,servizi,"alloggio in ostelli, servizi",servizi di alloggio in ostelli,55.20.10,"alloggio in ostelli, servizi"
5941.0,,alloggio in chalet,servizi,"alloggio in chalet, servizi",servizi di alloggio in chalet,55.20.20,"alloggio in chalet, servizi"
5942.0,,alloggio in rifugi,servizi,"alloggio in rifugi, servizi",servizi di alloggio in rifugi,55.20.20,"alloggio in rifugi, servizi"
5943.0,,baite di montagna,servizi,"baite di montagna, servizi",servizi di baite di montagna,55.20.20,"baite di montagna, servizi"
5944.0,,ospitalità,case religiose,"ospitalità, case religiose",case religiose di ospitalità,55.20.31,"ospitalità, case religiose"
5949.0,,sociali,centri,"sociali, centri",centri soggiorni sociali,55.20.32,"sociali, centri"
5950.0,,,colonie,", colonie",colonie,55.20.32,", colonie"
5951.0,,breakfast,bed,"breakfast, bed",bed and breakfast,55.20.41,"breakfast, bed"
5955.0,,alloggio in camere,servizi,"alloggio in camere, servizi",servizi di alloggio in camere,55.20.42,"alloggio in camere, servizi"
5956.0,,alloggio in case,servizi,"alloggio in case, servizi",servizi di alloggio in case,55.20.42,"alloggio in case, servizi"
5957.0,,appartamenti per vacanze,servizi,"appartamenti per vacanze, servizi",servizi di appartamenti per vacanze,55.20.42,"appartamenti per vacanze, servizi"
5960.0,,,campeggi,", campeggi",campeggi,55.30.01,", campeggi"
5961.0,,breve durata in campeggi,alloggio,"breve durata in campeggi, alloggio",alloggio di breve durata in campeggi,55.30.01,"breve durata in campeggi, alloggio"
5964.0,,lusso,alloggi glamping campeggi,"lusso, alloggi glamping campeggi",alloggi glamping campeggi di lusso,55.30.02,"lusso, alloggi glamping campeggi"
5968.0,,fornitura di spazi,attività,"fornitura di spazi, attività",attività di fornitura di spazi,55.30.03,"fornitura di spazi, attività"
5971.0,,marina resort,,"marina resort, ",marina resort,55.30.04,"marina resort, "
5973.0,,prenotazione di alloggi,servizi,"prenotazione di alloggi, servizi",servizi di prenotazione di alloggi,55.40.00,"prenotazione di alloggi, servizi"
5974.0,,quote di multiproprietà,scambio,"quote di multiproprietà, scambio",scambio di quote di multiproprietà,55.40.00,"quote di multiproprietà, scambio"
5975.0,,alloggio,altri servizi,"alloggio, altri servizi",altri servizi di alloggio,55.90.00,"alloggio, altri servizi"
5976.0,,alloggi per lavoratori,servizi,"alloggi per lavoratori, servizi",servizi di alloggi per lavoratori,55.90.00,"alloggi per lavoratori, servizi"
5979.0,,case dello studente,servizi,"case dello studente, servizi",servizi di case dello studente,55.90.00,"case dello studente, servizi"
5988.0,,ristoranti,attività,"ristoranti, attività",attività di ristoranti,56.11.11,"ristoranti, attività"
5991.0,,trattorie,attività,"trattorie, attività",attività di trattorie,56.11.11,"trattorie, attività"
6001.0,,altri alimenti,servizi,"altri alimenti, servizi",servizi di altri alimenti,56.12.01,"altri alimenti, servizi"
6004.0,,ristoranti,ristorazione mobile,"ristoranti, ristorazione mobile",ristorazione mobile di ristoranti,56.12.01,"ristoranti, ristorazione mobile"
6005.0,,snack vari,servizi,"snack vari, servizi",servizi di snack vari,56.12.01,"snack vari, servizi"
6006.0,,frozen yogurt,servizi,"frozen yogurt, servizi",servizi di frozen yogurt,56.12.02,"frozen yogurt, servizi"
6007.0,,gelati,servizi,"gelati, servizi",servizi di gelati,56.12.02,"gelati, servizi"
6008.0,,gelaterie,ristorazione mobile,"gelaterie, ristorazione mobile",ristorazione mobile di gelaterie,56.12.02,"gelaterie, ristorazione mobile"
6009.0,,ciambelle donut,servizi,"ciambelle donut, servizi",servizi di ciambelle donut,56.12.03,"ciambelle donut, servizi"
6010.0,,pancake,servizi,"pancake, servizi",servizi di pancake,56.12.03,"pancake, servizi"
6011.0,,pasticcini,servizi,"pasticcini, servizi",servizi di pasticcini,56.12.03,"pasticcini, servizi"
6012.0,,pasticcerie,ristorazione mobile,"pasticcerie, ristorazione mobile",ristorazione mobile di pasticcerie,56.12.03,"pasticcerie, ristorazione mobile"
6018.0,,ristorazione,altri servizi,"ristorazione, altri servizi",altri servizi di ristorazione,56.22.02,"ristorazione, altri servizi"
6020.0,,bar,attività,"bar, attività",attività di bar,56.30.01,"bar, attività"
6021.0,,caffetterie,attività,"caffetterie, attività",attività di caffetterie,56.30.01,"caffetterie, attività"
6022.0,,fruit juice bar,attività,"fruit juice bar, attività",attività di fruit juice bar,56.30.01,"fruit juice bar, attività"
6023.0,,sale da tè,attività,"sale da tè, attività",attività di sale da tè,56.30.01,"sale da tè, attività"
6024.0,,bevande in bar,somministrazione,"bevande in bar, somministrazione",somministrazione di bevande in bar,56.30.01,"bevande in bar, somministrazione"
6025.0,,birrerie,attività,"birrerie, attività",attività di birrerie,56.30.02,"birrerie, attività"
6026.0,,bottiglierie wine bar,attività,"bottiglierie wine bar, attività",attività di bottiglierie wine bar,56.30.02,"bottiglierie wine bar, attività"
6027.0,,enoteche,attività,"enoteche, attività",attività di enoteche,56.30.02,"enoteche, attività"
6028.0,,lounge cocktail bar,attività,"lounge cocktail bar, attività",attività di lounge cocktail bar,56.30.02,"lounge cocktail bar, attività"
6030.0,,bevande presso discoteche,somministrazione,"bevande presso discoteche, somministrazione",somministrazione di bevande presso discoteche,56.30.02,"bevande presso discoteche, somministrazione"
6031.0,,bevande,somministrazione ambulante,"bevande, somministrazione ambulante",somministrazione ambulante di bevande,56.30.03,"bevande, somministrazione ambulante"
6035.0,,atlanti,edizione,"atlanti, edizione",edizione di atlanti,58.11.00,"atlanti, edizione"
6036.0,,audiolibri,edizione,"audiolibri, edizione",edizione di audiolibri,58.11.00,"audiolibri, edizione"
6037.0,,cartine geografiche,edizione,"cartine geografiche, edizione",edizione di cartine geografiche,58.11.00,"cartine geografiche, edizione"
6038.0,,dizionari ed enciclopedie,edizione,"dizionari ed enciclopedie, edizione",edizione di dizionari ed enciclopedie,58.11.00,"dizionari ed enciclopedie, edizione"
6039.0,,e book,edizione,"e book, edizione",edizione di e-book,58.11.00,"e book, edizione"
6040.0,,fumetti,edizione,"fumetti, edizione",edizione di fumetti,58.11.00,"fumetti, edizione"
6041.0,,libri,edizione,"libri, edizione",edizione di libri,58.11.00,"libri, edizione"
6042.0,,mappe,edizione,"mappe, edizione",edizione di mappe,58.11.00,"mappe, edizione"
6043.0,,opuscoli,edizione,"opuscoli, edizione",edizione di opuscoli,58.11.00,"opuscoli, edizione"
6044.0,,pubblicazioni simili,edizione,"pubblicazioni simili, edizione",edizione di pubblicazioni simili,58.11.00,"pubblicazioni simili, edizione"
6045.0,,romanzi a fumetti graphic novel,edizione,"romanzi a fumetti graphic novel, edizione",edizione di romanzi a fumetti graphic novel,58.11.00,"romanzi a fumetti graphic novel, edizione"
6046.0,,giornali pubblicitari,edizione,"giornali pubblicitari, edizione",edizione di giornali pubblicitari,58.12.00,"giornali pubblicitari, edizione"
6047.0,,quotidiani,edizione,"quotidiani, edizione",edizione di quotidiani,58.12.00,"quotidiani, edizione"
6048.0,,altre riviste,edizione,"altre riviste, edizione",edizione di altre riviste,58.13.00,"altre riviste, edizione"
6049.0,,palinsesti radiofonici,edizione,"palinsesti radiofonici, edizione",edizione di palinsesti radiofonici,58.13.00,"palinsesti radiofonici, edizione"
6050.0,,periodici,edizione,"periodici, edizione",edizione di periodici,58.13.00,"periodici, edizione"
6051.0,,riviste,edizione,"riviste, edizione",edizione di riviste,58.13.00,"riviste, edizione"
6052.0,,editoriali,altre,"editoriali, altre",altre attività editoriali,58.19.00,"editoriali, altre"
6053.0,,altre informazioni,edizione,"altre informazioni, edizione",edizione di altre informazioni,58.19.00,"altre informazioni, edizione"
6055.0,,biglietti d auguri,edizione,"biglietti d auguri, edizione",edizione di biglietti d'auguri,58.19.00,"biglietti d auguri, edizione"
